78.51	-0.24	0.22	^
78.53	-0.22	0.24	^
78.55	-0.2	0.26	^
78.57	-0.18	0.27	^
78.59	-0.16	0.29	^
78.61	-0.14	0.3	^
78.63	-0.11	0.31	^
78.65	-0.09	0.32	^
78.67	-0.06	^	^
78.69	-0.04	0.33	^
78.71	-0.01	^	^
78.73	0.01	^	^
78.75	0.03	^	^
78.78	0.06	0.32	^
78.8	0.09	0.31	^
78.82	0.12	0.3	^
78.84	0.14	0.29	^
78.87	0.17	0.28	^
78.89	0.19	0.26	^
78.91	0.21	0.25	^
78.93	0.23	0.23	^
78.95	0.25	0.21	^
78.97	0.27	0.19	^
78.99	0.28	0.17	^
79.01	0.29	0.15	^
79.03	0.3	0.12	^
79.05	0.31	0.1	^
79.07	0.32	0.07	^
79.09	^	0.04	^
79.11	0.33	0.02	^
79.13	^	0.0	^
79.15	^	-0.02	^
79.17	0.32	-0.05	^
79.19	^	-0.07	^
79.21	0.31	-0.1	^
79.23	0.3	-0.12	^
79.25	0.29	-0.15	^
79.27	0.28	-0.17	^
79.29	0.27	-0.19	^
79.31	0.25	-0.21	^
79.33	0.23	-0.23	^
79.35	0.22	-0.25	^
79.37	0.2	-0.26	^
79.39	0.18	-0.28	^
79.41	0.15	-0.29	^
79.43	0.13	-0.3	^
79.45	0.11	-0.31	^
79.47	0.08	-0.32	^
79.49	0.06	^	^
79.51	0.03	-0.33	^
79.53	0.01	^	^
79.55	-0.01	^	^
79.57	-0.03	^	^
79.59	-0.06	-0.32	^
79.61	-0.09	^	^
79.63	-0.11	-0.31	^
79.65	-0.14	-0.3	^
79.67	-0.16	-0.29	^
79.69	-0.18	-0.27	^
79.71	-0.2	-0.26	^
79.73	-0.22	-0.24	^
79.75	-0.24	-0.22	^
79.77	-0.25	-0.2	^
79.79	-0.27	-0.18	^
79.81	-0.28	-0.16	^
79.83	-0.29	-0.14	^
79.85	-0.31	-0.12	^
79.87	^	-0.09	^
79.89	-0.32	-0.07	^
79.91	-0.33	-0.04	^
79.93	^	-0.02	^
79.95	^	0.0	^
79.97	^	0.03	^
79.99	-0.32	0.05	^
80.01	^	0.08	^
80.03	-0.31	0.1	^
80.05	-0.3	0.12	^
80.07	-0.29	0.15	^
80.09	-0.28	0.17	^
80.11	-0.26	0.19	^
80.13	-0.25	0.21	^
80.15	-0.23	0.23	^
80.17	-0.21	0.25	^
80.19	-0.19	0.27	^
80.21	-0.17	0.28	^
80.23	-0.15	0.29	^
80.25	-0.12	0.3	^
80.27	-0.1	0.31	^
80.29	-0.08	0.32	^
80.31	-0.05	^	^
80.33	-0.03	0.33	^
80.35	0.0	^	^
80.37	0.01	^	^
80.39	0.04	^	^
80.41	0.07	0.32	^
80.43	0.09	0.31	^
80.45	0.12	^	^
80.47	0.14	0.3	^
80.49	0.16	0.28	^
80.51	0.19	0.27	^
80.53	0.21	0.25	^
80.55	0.23	0.24	^
80.57	0.24	0.22	^
80.59	0.26	0.2	^
80.61	0.27	0.18	^
80.63	0.29	0.15	^
80.65	0.3	0.13	^
80.68	0.31	0.11	^
80.69	0.32	0.08	^
80.71	^	0.06	^
80.73	0.33	0.03	^
80.75	^	0.01	^
80.77	^	-0.01	^
80.79	^	-0.03	^
80.81	0.32	-0.06	^
80.83	^	-0.08	^
80.85	0.31	-0.11	^
80.87	0.3	-0.13	^
80.89	0.29	-0.15	^
80.91	0.27	-0.18	^
80.93	0.26	-0.2	^
80.95	0.24	-0.22	^
80.97	0.22	-0.24	^
80.99	0.21	-0.25	^
81.01	0.19	-0.27	^
81.03	0.16	-0.28	^
81.05	0.14	-0.29	^
81.07	0.12	-0.3	^
81.09	0.09	-0.31	^
81.11	0.07	-0.32	^
81.13	0.04	^	^
81.15	0.02	-0.33	^
81.17	0.0	^	^
81.19	-0.02	^	^
81.21	-0.05	-0.32	^
81.23	-0.07	^	^
81.25	-0.1	-0.31	^
81.27	-0.12	-0.3	^
81.3	-0.15	-0.29	^
81.31	-0.17	-0.28	^
81.34	-0.19	-0.26	^
81.36	-0.21	-0.25	^
81.38	-0.23	-0.23	^
81.4	-0.25	-0.21	^
81.42	-0.27	-0.19	^
81.44	-0.28	-0.17	^
81.46	-0.29	-0.14	^
81.48	-0.3	-0.12	^
81.5	-0.31	-0.09	^
81.52	-0.32	-0.07	^
81.54	^	-0.04	^
81.56	-0.33	-0.02	^
81.58	^	0.0	^
81.6	^	0.03	^
81.62	-0.32	0.05	^
81.64	^	0.08	^
81.66	-0.31	0.1	^
81.68	-0.3	0.13	^
81.7	-0.29	0.15	^
81.72	-0.28	0.17	^
81.74	-0.26	0.19	^
81.76	-0.25	0.21	^
81.78	-0.23	0.23	^
81.8	-0.21	0.25	^
81.82	-0.19	0.26	^
81.84	-0.17	0.28	^
81.86	-0.15	0.29	^
81.88	-0.12	0.3	^
81.9	-0.1	0.31	^
81.92	-0.08	0.32	^
81.94	-0.05	^	^
81.96	-0.02	0.33	^
81.98	0.0	^	^
82.0	0.02	^	^
82.02	0.04	^	^
82.04	0.07	0.32	^
82.06	0.09	0.31	^
82.08	0.12	^	^
82.1	0.14	0.3	^
82.13	0.16	0.28	^
82.15	0.18	0.27	^
82.17	0.21	0.25	^
82.19	0.23	0.24	^
82.21	0.24	0.22	^
82.23	0.26	0.2	^
82.25	0.28	0.17	^
82.27	0.29	0.15	^
82.29	0.3	0.13	^
82.31	0.31	0.11	^
82.33	0.32	0.08	^
82.35	^	0.06	^
82.37	0.33	0.03	^
82.39	^	0.01	^
82.4	^	-0.01	^
82.43	^	-0.03	^
82.44	0.32	-0.06	^
82.47	^	-0.08	^
82.49	0.31	-0.11	^
82.51	0.3	-0.13	^
82.53	0.29	-0.15	^
82.55	0.27	-0.18	^
82.57	0.26	-0.2	^
82.59	0.24	-0.22	^
82.61	0.23	-0.24	^
82.62	0.21	-0.25	^
82.65	0.19	-0.27	^
82.66	0.17	-0.28	^
82.69	0.14	-0.29	^
82.71	0.12	-0.3	^
82.73	0.09	-0.31	^
82.75	0.07	-0.32	^
82.77	0.04	-0.33	^
82.79	0.02	^	^
82.81	0.0	^	^
82.83	-0.03	^	^
82.85	-0.05	-0.32	^
82.87	-0.07	^	^
82.89	-0.1	-0.31	^
82.91	-0.12	-0.3	^
82.93	-0.14	-0.29	^
82.95	-0.17	-0.28	^
82.97	-0.19	-0.27	^
82.99	-0.21	-0.25	^
83.01	-0.23	-0.23	^
83.03	-0.25	-0.21	^
83.05	-0.26	-0.19	^
83.07	-0.28	-0.17	^
83.09	-0.29	-0.15	^
83.11	-0.3	-0.13	^
83.13	-0.31	-0.1	^
83.15	-0.32	-0.08	^
83.17	^	-0.05	^
83.19	-0.33	-0.03	^
83.21	^	0.0	^
83.23	^	0.01	^
83.25	^	0.04	^
83.27	-0.32	0.07	^
83.29	-0.31	0.09	^
83.31	^	0.11	^
83.33	-0.3	0.14	^
83.35	-0.28	0.16	^
83.37	-0.27	0.18	^
83.39	-0.26	0.2	^
83.41	-0.24	0.22	^
83.43	-0.22	0.24	^
83.45	-0.2	0.26	^
83.47	-0.18	0.27	^
83.49	-0.16	0.29	^
83.51	-0.14	0.3	^
83.53	-0.11	0.31	^
83.55	-0.09	0.32	^
83.57	-0.06	^	^
83.59	-0.04	0.33	^
83.61	-0.01	^	^
83.63	0.0	^	^
83.65	0.03	^	^
83.67	0.05	0.32	^
83.69	0.08	^	^
83.71	0.1	0.31	^
83.73	0.13	0.3	^
83.75	0.15	0.29	^
83.77	0.17	0.28	^
83.79	0.19	0.26	^
83.81	0.21	0.25	^
83.83	0.23	0.23	^
83.85	0.25	0.21	^
83.87	0.27	0.19	^
83.89	0.28	0.17	^
83.91	0.29	0.14	^
83.93	0.3	0.12	^
83.95	0.31	0.1	^
83.97	0.32	0.07	^
83.99	^	0.05	^
84.01	0.33	0.02	^
84.03	^	0.0	^
84.05	^	-0.02	^
84.07	0.32	-0.05	^
84.09	^	-0.07	^
84.11	0.31	-0.1	^
84.13	0.3	-0.12	^
84.15	0.29	-0.15	^
84.17	0.28	-0.17	^
84.19	0.27	-0.19	^
84.21	0.25	-0.21	^
84.23	0.23	-0.23	^
84.25	0.22	-0.25	^
84.27	0.2	-0.26	^
84.29	0.17	-0.28	^
84.31	0.15	-0.29	^
84.33	0.13	-0.3	^
84.35	0.11	-0.31	^
84.37	0.08	-0.32	^
84.39	0.05	^	^
84.41	0.03	-0.33	^
84.43	0.0	^	^
84.45	-0.01	^	^
84.47	-0.04	^	^
84.49	-0.06	-0.32	^
84.53	-0.09	^	^
84.55	-0.11	-0.31	^
84.57	-0.13	-0.3	^
84.59	-0.15	-0.29	^
84.6	-0.17	-0.28	^
84.62	-0.19	-0.26	^
84.64	-0.21	-0.25	^
84.66	-0.23	-0.23	^
84.68	-0.24	-0.22	^
84.69	-0.26	-0.2	^
84.71	-0.27	-0.18	^
84.73	-0.28	-0.16	^
84.75	-0.3	-0.14	^
84.77	-0.31	-0.11	^
84.79	^	-0.09	^
84.81	-0.32	-0.06	^
84.83	-0.33	-0.04	^
84.85	^	-0.02	^
84.87	^	0.0	^
84.89	^	0.03	^
84.91	-0.32	0.05	^
84.93	^	0.08	^
84.95	-0.31	0.1	^
84.97	-0.3	0.13	^
84.99	-0.29	0.15	^
85.01	-0.28	0.17	^
85.03	-0.26	0.19	^
85.05	-0.25	0.21	^
85.07	-0.23	0.23	^
85.09	-0.21	0.25	^
85.11	-0.19	0.27	^
85.13	-0.17	0.28	^
85.15	-0.15	0.29	^
85.17	-0.12	0.3	^
85.19	-0.1	0.31	^
85.21	-0.07	0.32	^
85.23	-0.05	^	^
85.25	-0.03	0.33	^
85.27	0.0	^	^
85.29	0.01	^	^
85.31	0.04	^	^
85.33	0.07	0.32	^
85.35	0.09	0.31	^
85.37	0.11	^	^
85.39	0.14	0.3	^
85.41	0.16	0.28	^
85.43	0.18	0.27	^
85.45	0.2	0.26	^
85.47	0.22	0.24	^
85.49	0.24	0.22	^
85.51	0.26	0.2	^
85.53	0.27	0.18	^
85.55	0.29	0.16	^
85.57	0.3	0.14	^
85.59	0.31	0.11	^
85.61	0.32	0.09	^
85.63	^	0.06	^
85.65	0.33	0.04	^
85.67	^	0.01	^
85.69	^	0.0	^
85.71	^	-0.03	^
85.73	0.32	-0.06	^
85.75	^	-0.08	^
85.77	0.31	-0.1	^
85.79	0.3	-0.13	^
85.81	0.29	-0.15	^
85.83	0.28	-0.17	^
3600.0	0.0	0.0	0.0
